app_id,app_name,vendor,category,sourcing,business_unit,region,business_owner,application_manager,business_criticality,data_classification,lifecycle_status,compliance_status,hosting,go_live_date,end_of_life_date,last_reviewed_date,number_of_users,annual_cost_chf,integration_count,type,user_population_band,description
APP-0370,Contract Platform,In-house,Integration,In-house,Energy Management,Germany,Nina Bauer,Piotr Kaufmann,Medium,Internal,Production,Compliant,Private Cloud,2018-04-04,2028-07-29,2025-07-29,627,201790,0,Self-developed,101-1000,In-house Integration application developed for Energy Management to exchange data and route messages between systems.
APP-0371,Risk Repository,In-house,Compliance,In-house,Trading & Sales,Switzerland,Nadia Egger,Andreas Bauer,Medium,Public,Production,Compliant,Public Cloud (AWS),2010-03-25,2032-06-18,2025-08-10,234,81130,21,Self-developed,101-1000,"In-house Compliance application developed for Trading & Sales to track controls, obligations and audit evidence."
APP-0372,Portfolio Dashboard,In-house,Grid Operations,In-house,Corporate Strategy,France,Olivier Marti,,Medium,Internal,Production,Non-compliant,SaaS,2014-08-01,2029-09-22,2026-05-07,157,234648,25,Self-developed,101-1000,"In-house Grid Operations application developed for Corporate Strategy to monitor and control grid assets, outages and dispatch."
APP-0373,Qualys (Legacy),Qualys,Security / VM,COTS / SaaS,Generation,Austria,Olivier Marti,,Low,Internal,Production,Compliant,SaaS,2019-05-20,2027-12-22,2025-11-07,48,18264,13,SaaS,11-100,Qualys Security / VM solution used by Generation to support Generation operational processes.
APP-0374,Invoice Register,In-house,Reporting,In-house,Trading & Sales,Poland,Daniel Schneider,Stefan Maurer,Critical,Confidential,Production,Compliant,SaaS,2012-01-04,2027-04-26,2023-05-26,1905,803095,4,Self-developed,1000+,In-house Reporting application developed for Trading & Sales to produce operational and regulatory reports.
APP-0375,Portfolio Engine,In-house,Customer,In-house,Corporate Strategy,Switzerland,Roland Dubois,Michael Lang,,Confidential,Production,Compliant,On-Premise,2020-09-14,2030-04-15,2026-01-17,3362,970720,14,Self-developed,1000+,"In-house Customer application developed for Corporate Strategy to manage customer contracts, requests and service interactions."
APP-0376,Market Repository,In-house,Energy Trading,In-house,Human Resources,Spain,Nadia Meier,Marco Vogel,High,Confidential,Production,Non-compliant,SaaS,2007-05-07,2031-08-30,2026-02-03,756,266594,12,Self-developed,101-1000,"In-house Energy Trading application developed for Human Resources to support deal capture, position keeping and market operations."
APP-0377,Asset Console,In-house,Energy Trading,In-house,Customer Service,Austria,Camille Kowalski,Olivier Marti,Medium,Internal,Production,Compliant,SaaS,2011-12-28,2029-02-02,2025-09-12,438,108313,21,Self-developed,101-1000,"In-house Energy Trading application developed for Customer Service to support deal capture, position keeping and market operations."
APP-0378,Customer Gateway,In-house,Energy Trading,In-house,Corporate Strategy,Spain,Michael Lang,Martina Egger,Medium,Internal,Production,Compliant,Private Cloud,2013-05-09,2027-04-08,2025-07-27,323,124159,0,Self-developed,101-1000,"In-house Energy Trading application developed for Corporate Strategy to support deal capture, position keeping and market operations."
APP-0379,Microsoft 365 (Group),Microsoft,Collaboration,COTS / SaaS,Energy Management,Austria,Simon Keller,Nadia Lang,Medium,Confidential,Retired,Not assessed,Public Cloud (AWS),2007-11-14,2031-11-10,2026-02-18,461,38270,2,SaaS,101-1000,"Microsoft Collaboration solution used by Energy Management to support team communication, documents and collaboration."
APP-0380,Asset Manager,In-house,Reporting,In-house,Finance,Spain,Thomas Egger,Tobias Suter,High,Internal,Production,Compliant,On-Premise,2008-09-10,2028-02-05,2026-05-02,1503,330402,14,Self-developed,1000+,In-house Reporting application developed for Finance to produce operational and regulatory reports.
APP-0381,Veeam Backup (Legacy),Veeam,Infrastructure / Backup,COTS / SaaS,Corporate Strategy,Nordics,Camille Kowalski,David Keller,Medium,Confidential,Production,Compliant,Public Cloud (AWS),2011-11-08,2029-01-05,2022-03-29,157,63687,21,SaaS,101-1000,Veeam Infrastructure / Backup solution used by Corporate Strategy to support Corporate Strategy operational processes.
APP-0382,Hedging Manager,In-house,Compliance,In-house,Procurement,France,Olivier Wagner,David Bauer,High,Confidential,Build,Compliant,Private Cloud,2015-08-26,2030-12-16,2025-11-29,1184,466117,10,Self-developed,1000+,"In-house Compliance application developed for Procurement to track controls, obligations and audit evidence."
APP-0383,Risk Cockpit,In-house,Finance,In-house,Grid Operations,Spain,Chiara Roth,Camille Kowalski,Medium,Internal,Production,Compliant,SaaS,2015-10-02,2028-06-28,2021-05-20,179,224398,20,Self-developed,101-1000,"In-house Finance application developed for Grid Operations to manage invoicing, settlement and financial bookkeeping."
APP-0384,Hedging Console,In-house,Reporting,In-house,Procurement,Italy,Olivier Marti,Anna Fischer,High,Internal,Production,Compliant,On-Premise,2016-09-11,2028-04-15,2026-01-29,1249,18044124,22,Self-developed,1000+,In-house Reporting application developed for Procurement to produce operational and regulatory reports.
APP-0385,Billing Repository,In-house,Risk,In-house,Human Resources,Spain,Carmen Brunner,Olivier Marti,Low,Confidential,Production,Compliant,On-Premise,2021-12-08,2031-05-13,2026-05-05,47,21439,6,Self-developed,11-100,"In-house Risk application developed for Human Resources to manage exposure, limits and risk reporting."
APP-0386,Compliance Platform,In-house,Compliance,In-house,Energy Management,Switzerland,Chiara Roth,Lukas Martin,Medium,Internal,Retired,Compliant,On-Premise,2015-04-03,2032-02-02,2025-11-04,233,58400,0,Self-developed,101-1000,"In-house Compliance application developed for Energy Management to track controls, obligations and audit evidence."
APP-0387,Supply Hub,In-house,Energy Trading,In-house,Corporate Strategy,Spain,Claudia Koch,Lea Baumann,Medium,Confidential,Production,Compliant,SaaS,2017-08-07,2029-05-13,2026-02-19,273,82554,13,Self-developed,101-1000,"In-house Energy Trading application developed for Corporate Strategy to support deal capture, position keeping and market operations."
APP-0388,Energy Engine,In-house,Energy Trading,In-house,IT,Spain,Olivier Marti,Piotr Kaufmann,Medium,Internal,Plan,Compliant,Public Cloud (AWS),2017-11-20,2032-03-19,2026-05-20,62,111541,5,Self-developed,11-100,"In-house Energy Trading application developed for IT to support deal capture, position keeping and market operations."
APP-0389,Grid Manager,In-house,Integration,In-house,Asset Management,Italy,Petra Martin,Tobias Suter,Medium,Internal,Sunset,Compliant,Public Cloud (AWS),2018-09-15,2031-12-06,2025-12-13,365,219766,2,Self-developed,101-1000,In-house Integration application developed for Asset Management to exchange data and route messages between systems.
APP-0390,Billing Portal,In-house,Finance,In-house,Legal,Switzerland,Olivier Marti,Reto Widmer,Critical,Public,Production,Compliant,Public Cloud (AWS),2006-12-07,2027-12-30,2025-12-19,1196,664204,18,Self-developed,1000+,"In-house Finance application developed for Legal to manage invoicing, settlement and financial bookkeeping."
APP-0391,webMethods,Software AG,Integration,COTS / SaaS,IT,Austria,Petra Egger,Julia Vogel,High,Confidential,Plan,Compliant,Public Cloud (AWS),2015-11-08,2032-01-13,2026-01-18,1758,156520,18,SaaS,1000+,Software AG Integration solution used by IT to exchange data and route messages between systems.
APP-0392,Invoice Engine,In-house,Grid Operations,In-house,Human Resources,France,Petra Hofer,Martina Egger,High,Internal,Build,Compliant,Private Cloud,2012-11-21,2030-09-04,2025-08-15,487,361556,10,Self-developed,101-1000,"In-house Grid Operations application developed for Human Resources to monitor and control grid assets, outages and dispatch."
APP-0393,Network Hub,In-house,Integration,In-house,IT,Germany,David Bauer,,Low,Internal,Production,Compliant,SaaS,2017-08-30,2031-01-16,2026-02-25,42,43687,3,Self-developed,11-100,In-house Integration application developed for IT to exchange data and route messages between systems.
APP-0394,Hedging Engine,In-house,Finance,In-house,Corporate Strategy,Italy,Nadia Lang,Thomas Egger,Low,Confidential,Production,Compliant,Private Cloud,2006-11-14,2024-03-25,2026-04-08,48,11902,10,Self-developed,11-100,"In-house Finance application developed for Corporate Strategy to manage invoicing, settlement and financial bookkeeping."
APP-0395,Capacity Repository,In-house,Data Platform,In-house,Energy Management,Switzerland,Daniel Kowalski,Fabian Marti,Low,Confidential,Sunset,Non-compliant,On-Premise,2020-09-02,2030-10-12,2026-04-17,80,20352,10,Self-developed,11-100,"In-house Data Platform application developed for Energy Management to store, process and serve datasets for analytics and reporting."
APP-0396,Contract Dashboard,In-house,Risk,In-house,Energy Management,Spain,Andreas Keller,David Bauer,High,Restricted,Production,Compliant,On-Premise,2018-05-06,2027-03-26,2025-08-21,1186,361391,6,Self-developed,1000+,"In-house Risk application developed for Energy Management to manage exposure, limits and risk reporting."
APP-0397,Field Service,In-house,Compliance,In-house,Procurement,Nordics,Felix Brunner,Camille Kowalski,High,Public,Production,Compliant,SaaS,2013-05-21,2030-02-18,2025-06-12,798,277251,1,Self-developed,101-1000,"In-house Compliance application developed for Procurement to track controls, obligations and audit evidence."
APP-0398,Contract Console,In-house,Finance,In-house,Generation,Poland,Marc Conti,Nina Bauer,Critical,Internal,Production,Compliant,Public Cloud (Azure),2015-04-14,2031-03-17,2025-11-17,1993,1211327,4,Self-developed,1000+,"In-house Finance application developed for Generation to manage invoicing, settlement and financial bookkeeping."
APP-0399,GitLab (Legacy),GitLab,DevOps,COTS / SaaS,Customer Service,Italy,Chiara Conti,Simon Moser,High,Confidential,Sunset,Compliant,Private Cloud,2011-04-26,2028-10-30,2025-06-16,2222,274961,12,COTS,1000+,"GitLab DevOps solution used by Customer Service to support build, deployment and release automation."
APP-0400,Billing Register,In-house,Risk,In-house,Trading & Sales,Germany,Marc Frei,Julia Vogel,Critical,Confidential,Retired,Compliant,Public Cloud (AWS),2010-05-23,2030-09-19,2025-10-27,2336,1167979,3,Self-developed,1000+,"In-house Risk application developed for Trading & Sales to manage exposure, limits and risk reporting."
APP-0401,Customer Platform,In-house,Grid Operations,In-house,Customer Service,Italy,,Olivier Berger,Critical,Confidential,Production,Compliant,Public Cloud (AWS),2008-08-20,2030-12-15,2026-02-03,950,348937,23,Self-developed,101-1000,"In-house Grid Operations application developed for Customer Service to monitor and control grid assets, outages and dispatch."
APP-0402,Jira (Legacy),Atlassian,DevOps / PPM,COTS / SaaS,Asset Management,Germany,Stefan Koch,Olivier Marti,Critical,Confidential,Production,Compliant,Public Cloud (AWS),2007-02-13,2027-07-20,2025-10-19,1558,1361289,5,SaaS,1000+,Atlassian DevOps / PPM solution used by Asset Management to support Asset Management operational processes.
APP-0403,Invoice Platform,In-house,Reporting,In-house,Corporate Strategy,France,Thomas Egger,Stefan Bianchi,Medium,Restricted,Build,Compliant,SaaS,2017-06-21,2027-03-16,2025-09-07,227,184472,15,Self-developed,101-1000,In-house Reporting application developed for Corporate Strategy to produce operational and regulatory reports.
APP-0404,Compliance Analyzer,In-house,Integration,In-house,Asset Management,Poland,Petra Egger,Tobias Moser,High,Confidential,Production,Unknown,Public Cloud (Azure),2011-12-24,2025-10-19,2025-05-30,768,438862,14,Self-developed,101-1000,In-house Integration application developed for Asset Management to exchange data and route messages between systems.
APP-0405,Energy Portal,In-house,Data Platform,In-house,Corporate Strategy,Austria,Magda Meier,Olivier Marti,,Internal,Production,Compliant,Private Cloud,2013-10-04,2030-02-11,2025-06-10,66,29699,13,Self-developed,11-100,"In-house Data Platform application developed for Corporate Strategy to store, process and serve datasets for analytics and reporting."
APP-0406,Forecast Register,In-house,Energy Trading,In-house,Grid Operations,Spain,David Bauer,Martina Egger,High,Internal,Production,Compliant,On-Premise,2024-03-24,2029-02-26,2026-01-11,1427,223792,17,Self-developed,1000+,"In-house Energy Trading application developed for Grid Operations to support deal capture, position keeping and market operations."
APP-0407,Supply Optimizer,In-house,Asset Management,In-house,Legal,France,Claudia Frei,Andreas Bauer,Low,Restricted,Production,Compliant,SaaS,2015-05-02,2028-06-13,2026-01-17,48,51194,13,Self-developed,11-100,"In-house Asset Management application developed for Legal to maintain technical assets, maintenance plans and lifecycle records."
APP-0408,Contract Optimizer,In-house,Energy Trading,In-house,Generation,Poland,Daniel Schneider,,Low,Public,Sunset,Compliant,On-Premise,2023-05-27,2028-03-14,2026-03-15,20,41997,20,Self-developed,11-100,"In-house Energy Trading application developed for Generation to support deal capture, position keeping and market operations."
APP-0409,Network Service,In-house,Finance,In-house,Grid Operations,France,David Bauer,Martina Egger,High,Confidential,Production,Compliant,Private Cloud,2023-12-29,2027-08-17,2026-02-19,465,272242,1,Self-developed,101-1000,"In-house Finance application developed for Grid Operations to manage invoicing, settlement and financial bookkeeping."
APP-0410,Forecast Gateway,In-house,Finance,In-house,Energy Management,Italy,Simon Keller,Martina Egger,High,Internal,Production,Non-compliant,Private Cloud,2018-12-17,2028-12-02,2023-03-25,270,464362,23,Self-developed,101-1000,"In-house Finance application developed for Energy Management to manage invoicing, settlement and financial bookkeeping."
APP-0411,Grid Register,In-house,Energy Trading,In-house,IT,Switzerland,Camille Kowalski,Martina Egger,Low,Confidential,Production,Compliant,SaaS,2023-07-31,2031-05-04,2026-02-05,36,19053,5,Self-developed,11-100,"In-house Energy Trading application developed for IT to support deal capture, position keeping and market operations."
